 format: day,hour,forecast,value  location:59_128 Start : 20250609 
 10,0500,+64,19.000000 
 10,0500,+67,24.000000 
 10,0500,+70,26.000000 
 10,0500,+73,26.000000 
 10,0500,+76,24.000000 
 10,0500,+79,22.000000 
 10,0500,+82,21.000000 
 10,0800,+6,16.000000 
 10,0800,+7,15.000000 
 10,0800,+8,14.000000 
 10,0800,+9,14.000000 
 10,0800,+10,15.000000 
 10,0800,+11,15.000000 
 10,0800,+12,15.000000 
 10,0800,+13,15.000000 
 10,0800,+14,17.000000 
 10,0800,+15,19.000000 
 10,0800,+16,22.000000 
 10,0800,+17,23.000000 
 10,0800,+18,25.000000 
 10,0800,+19,26.000000 
 10,0800,+20,27.000000 
 10,0800,+21,28.000000 
 10,0800,+22,27.000000 
 10,0800,+23,27.000000 
 10,0800,+24,26.000000 
 10,0800,+25,25.000000 
 10,0800,+26,23.000000 
 10,0800,+27,20.000000 
 10,0800,+28,19.000000 
 10,0800,+29,18.000000 
 10,0800,+30,17.000000 
 10,0800,+31,16.000000 
 10,0800,+32,16.000000 
 10,0800,+33,15.000000 
 10,0800,+34,16.000000 
 10,0800,+35,16.000000 
 10,0800,+36,16.000000 
 10,0800,+37,16.000000 
 10,0800,+38,17.000000 
 10,0800,+39,21.000000 
 10,0800,+40,23.000000 
 10,0800,+41,24.000000 
 10,0800,+42,26.000000 
 10,0800,+43,27.000000 
 10,0800,+44,29.000000 
 10,0800,+45,29.000000 
 10,0800,+46,29.000000 
 10,0800,+47,30.000000 
 10,0800,+48,29.000000 
 10,0800,+49,28.000000 
 10,0800,+50,25.000000 
 10,0800,+51,23.000000 
 10,0800,+52,21.000000 
 10,0800,+53,20.000000 
 10,0800,+54,20.000000 
 10,0800,+55,19.000000 
 10,0800,+56,19.000000 
 10,0800,+57,18.000000 
 10,0800,+58,19.000000 
 10,0800,+59,19.000000 
 10,0800,+60,19.000000 
 10,0800,+61,19.000000 
 10,0800,+62,20.000000 
 10,0800,+63,22.000000 
 10,0800,+64,24.000000 
 10,0800,+65,25.000000 
 10,0800,+66,26.000000 
 10,0800,+67,27.000000 
 10,0800,+68,28.000000 
 10,0800,+69,29.000000 
 10,0800,+70,29.000000 
 10,0800,+71,28.000000 
 10,0800,+72,27.000000 
 10,0800,+73,26.000000 
 10,0800,+74,24.000000 
 10,0800,+75,24.000000 
 10,0800,+76,23.000000 
 10,0800,+77,22.000000 
 10,0800,+78,22.000000 
 10,0800,+79,22.000000 
 10,0800,+82,21.000000 
 10,0800,+85,21.000000 
 10,0800,+88,23.000000 
 10,0800,+91,26.000000 
 10,0800,+94,28.000000 
 10,0800,+97,26.000000 
 10,0800,+100,23.000000 
 10,0800,+103,22.000000 
 10,1100,+6,14.000000 
 10,1100,+7,15.000000 
 10,1100,+8,15.000000 
 10,1100,+9,15.000000 
 10,1100,+10,15.000000 
 10,1100,+11,17.000000 
 10,1100,+12,19.000000 
 10,1100,+13,22.000000 
 10,1100,+14,23.000000 
 10,1100,+15,25.000000 
 10,1100,+16,26.000000 
 10,1100,+17,27.000000 
 10,1100,+18,28.000000 
 10,1100,+19,27.000000 
 10,1100,+20,27.000000 
 10,1100,+21,26.000000 
 10,1100,+22,25.000000 
 10,1100,+23,23.000000 
 10,1100,+24,20.000000 
 10,1100,+25,19.000000 
 10,1100,+26,18.000000 
 10,1100,+27,17.000000 
 10,1100,+28,16.000000 
 10,1100,+29,16.000000 
 10,1100,+30,15.000000 
 10,1100,+31,16.000000 
 10,1100,+32,16.000000 
 10,1100,+33,16.000000 
 10,1100,+34,16.000000 
 10,1100,+35,17.000000 
 10,1100,+36,21.000000 
 10,1100,+37,23.000000 
 10,1100,+38,24.000000 
 10,1100,+39,26.000000 
 10,1100,+40,27.000000 
 10,1100,+41,29.000000 
 10,1100,+42,29.000000 
 10,1100,+43,29.000000 
 10,1100,+44,30.000000 
 10,1100,+45,29.000000 
 10,1100,+46,28.000000 
 10,1100,+47,25.000000 
 10,1100,+48,23.000000 
 10,1100,+49,21.000000 
 10,1100,+50,20.000000 
 10,1100,+51,20.000000 
 10,1100,+52,19.000000 
 10,1100,+53,19.000000 
 10,1100,+54,18.000000 
 10,1100,+55,19.000000 
 10,1100,+56,19.000000 
 10,1100,+57,19.000000 
 10,1100,+58,19.000000 
 10,1100,+59,20.000000 
 10,1100,+60,22.000000 
 10,1100,+61,24.000000 
 10,1100,+62,25.000000 
 10,1100,+63,26.000000 
 10,1100,+64,27.000000 
 10,1100,+65,28.000000 
 10,1100,+66,29.000000 
 10,1100,+67,29.000000 
 10,1100,+68,28.000000 
 10,1100,+69,27.000000 
 10,1100,+70,26.000000 
 10,1100,+71,24.000000 
 10,1100,+72,24.000000 
 10,1100,+73,23.000000 
 10,1100,+74,22.000000 
 10,1100,+75,22.000000 
 10,1100,+76,22.000000 
 10,1100,+79,21.000000 
 10,1100,+82,21.000000 
 10,1100,+85,23.000000 
