 format: day,hour,forecast,value location:92_132 Start : 20250609 
 28,0730,+1,0.000000 
 28,0730,+2,1.000000 
 28,0730,+3,0.000000 
 28,0730,+4,1.000000 
 28,0730,+5,1.000000 
 28,0730,+6,1.000000 
 28,0830,+1,1.000000 
 28,0830,+2,1.000000 
 28,0830,+3,0.000000 
 28,0830,+4,1.000000 
 28,0830,+5,1.000000 
 28,0830,+6,0.000000 
 28,0930,+1,1.000000 
 28,0930,+2,0.000000 
 28,0930,+3,0.000000 
 28,0930,+4,1.000000 
 28,0930,+5,1.000000 
 28,0930,+6,1.000000 
 28,1030,+1,5.000000 
 28,1030,+2,1.000000 
 28,1030,+3,1.000000 
 28,1030,+4,0.000000 
 28,1030,+5,0.000000 
 28,1030,+6,0.000000 
 28,1130,+1,1.000000 
 28,1130,+2,1.000000 
 28,1130,+3,0.000000 
 28,1130,+4,0.000000 
 28,1130,+5,0.000000 
 28,1130,+6,0.000000 
 28,1230,+1,1.000000 
 28,1230,+2,0.000000 
 28,1230,+3,0.000000 
 28,1230,+4,0.000000 
 28,1230,+5,0.000000 
 28,1230,+6,0.000000 
 28,1330,+1,0.000000 
 28,1330,+2,0.000000 
 28,1330,+3,0.000000 
 28,1330,+4,0.000000 
 28,1330,+5,0.000000 
 28,1330,+6,0.000000 
 28,1430,+1,1.000000 
 28,1430,+2,0.000000 
 28,1430,+3,0.000000 
 28,1430,+4,0.000000 
 28,1430,+5,0.000000 
 28,1430,+6,0.000000 
 28,1530,+1,1.000000 
 28,1530,+2,0.000000 
 28,1530,+3,0.000000 
 28,1530,+4,0.000000 
 28,1530,+5,0.000000 
 28,1530,+6,0.000000 
 28,1630,+1,0.000000 
 28,1630,+2,0.000000 
 28,1630,+3,0.000000 
 28,1630,+4,0.000000 
 28,1630,+5,0.000000 
 28,1630,+6,0.000000 
 28,1730,+1,0.000000 
 28,1730,+2,0.000000 
 28,1730,+3,0.000000 
 28,1730,+4,0.000000 
 28,1730,+5,0.000000 
 28,1730,+6,0.000000 
 28,1830,+1,0.000000 
 28,1830,+2,0.000000 
 28,1830,+3,0.000000 
 28,1830,+4,0.000000 
 28,1830,+5,0.000000 
 28,1830,+6,0.000000 
 28,1930,+1,0.000000 
 28,1930,+2,0.000000 
 28,1930,+3,0.000000 
 28,1930,+4,0.000000 
 28,1930,+5,0.000000 
 28,1930,+6,0.000000 
 28,2030,+1,0.000000 
 28,2030,+2,0.000000 
 28,2030,+3,0.000000 
 28,2030,+4,0.000000 
 28,2030,+5,0.000000 
 28,2030,+6,0.000000 
 28,2130,+1,0.000000 
 28,2130,+2,0.000000 
 28,2130,+3,0.000000 
 28,2130,+4,0.000000 
 28,2130,+5,0.000000 
 28,2130,+6,0.000000 
 28,2230,+1,0.000000 
 28,2230,+2,0.000000 
 28,2230,+3,0.000000 
 28,2230,+4,0.000000 
 28,2230,+5,0.000000 
 28,2230,+6,0.000000 
 28,2330,+1,0.000000 
 28,2330,+2,0.000000 
 28,2330,+3,0.000000 
 28,2330,+4,0.000000 
 28,2330,+5,0.000000 
 28,2330,+6,0.000000 
 Start : 20250629 
 29,0030,+1,0.000000 
 29,0030,+2,0.000000 
 29,0030,+3,0.000000 
 29,0030,+4,0.000000 
 29,0030,+5,0.000000 
 29,0030,+6,0.000000 
 29,0130,+1,0.000000 
 29,0130,+2,0.000000 
 29,0130,+3,0.000000 
 29,0130,+4,0.000000 
 29,0130,+5,0.000000 
 29,0130,+6,0.000000 
 29,0230,+1,0.000000 
 29,0230,+2,0.000000 
 29,0230,+3,0.000000 
 29,0230,+4,0.000000 
 29,0230,+5,0.000000 
 29,0230,+6,0.000000 
 29,0330,+1,0.000000 
 29,0330,+2,0.000000 
 29,0330,+3,0.000000 
 29,0330,+4,0.000000 
 29,0330,+5,0.000000 
 29,0330,+6,0.000000 
 29,0430,+1,0.000000 
 29,0430,+2,0.000000 
 29,0430,+3,0.000000 
 29,0430,+4,0.000000 
 29,0430,+5,0.000000 
 29,0430,+6,0.000000 
 29,0530,+1,0.000000 
 29,0530,+2,0.000000 
 29,0530,+3,0.000000 
 29,0530,+4,0.000000 
 29,0530,+5,0.000000 
 29,0530,+6,0.000000 
 29,0630,+1,0.000000 
 29,0630,+2,0.000000 
 29,0630,+3,0.000000 
 29,0630,+4,0.000000 
 29,0630,+5,0.000000 
 29,0630,+6,0.000000 
 29,0730,+1,0.000000 
 29,0730,+2,0.000000 
 29,0730,+3,0.000000 
 29,0730,+4,0.000000 
 29,0730,+5,0.000000 
 29,0730,+6,0.000000 
 29,0830,+1,0.000000 
 29,0830,+2,0.000000 
 29,0830,+3,0.000000 
 29,0830,+4,0.000000 
 29,0830,+5,0.000000 
 29,0830,+6,0.000000 
 29,0930,+1,0.000000 
 29,0930,+2,0.000000 
 29,0930,+3,0.000000 
 29,0930,+4,0.000000 
 29,0930,+5,0.000000 
 29,0930,+6,0.000000 
 29,1030,+1,0.000000 
 29,1030,+2,0.000000 
 29,1030,+3,0.000000 
 29,1030,+4,0.000000 
 29,1030,+5,0.000000 
 29,1030,+6,0.000000 
 29,1130,+1,0.000000 
 29,1130,+2,0.000000 
 29,1130,+3,0.000000 
 29,1130,+4,0.000000 
 29,1130,+5,0.000000 
 29,1130,+6,0.000000 
 29,1230,+1,0.000000 
 29,1230,+2,0.000000 
 29,1230,+3,0.000000 
 29,1230,+4,0.000000 
 29,1230,+5,0.000000 
 29,1230,+6,0.000000 
 29,1330,+1,0.000000 
 29,1330,+2,0.000000 
 29,1330,+3,0.000000 
 29,1330,+4,0.000000 
 29,1330,+5,0.000000 
 29,1330,+6,0.000000 
 29,1430,+1,0.000000 
 29,1430,+2,0.000000 
 29,1430,+3,0.000000 
 29,1430,+4,0.000000 
 29,1430,+5,0.000000 
 29,1430,+6,0.000000 
 29,1530,+1,0.000000 
 29,1530,+2,0.000000 
 29,1530,+3,0.000000 
 29,1530,+4,0.000000 
 29,1530,+5,0.000000 
 29,1530,+6,0.000000 
 29,1630,+1,0.000000 
 29,1630,+2,0.000000 
 29,1630,+3,0.000000 
 29,1630,+4,0.000000 
 29,1630,+5,0.000000 
 29,1630,+6,0.000000 
 29,1730,+1,0.000000 
 29,1730,+2,0.000000 
 29,1730,+3,0.000000 
 29,1730,+4,0.000000 
 29,1730,+5,0.000000 
 29,1730,+6,0.000000 
 29,1830,+1,0.000000 
 29,1830,+2,0.000000 
 29,1830,+3,0.000000 
 29,1830,+4,0.000000 
 29,1830,+5,0.000000 
 29,1830,+6,0.000000 
 29,1930,+1,0.000000 
 29,1930,+2,0.000000 
 29,1930,+3,0.000000 
 29,1930,+4,0.000000 
 29,1930,+5,0.000000 
 29,1930,+6,0.000000 
 29,2030,+1,0.000000 
 29,2030,+2,0.000000 
 29,2030,+3,0.000000 
 29,2030,+4,0.000000 
 29,2030,+5,0.000000 
 29,2030,+6,0.000000 
 29,2130,+1,0.000000 
 29,2130,+2,0.000000 
 29,2130,+3,0.000000 
 29,2130,+4,0.000000 
 29,2130,+5,0.000000 
 29,2130,+6,0.000000 
 29,2230,+1,0.000000 
 29,2230,+2,0.000000 
 29,2230,+3,0.000000 
 29,2230,+4,0.000000 
 29,2230,+5,0.000000 
 29,2230,+6,0.000000 
 29,2330,+1,0.000000 
 29,2330,+2,0.000000 
 29,2330,+3,0.000000 
 29,2330,+4,0.000000 
 29,2330,+5,0.000000 
 29,2330,+6,0.000000 
 Start : 20250630 
 30,0030,+1,0.000000 
 30,0030,+2,0.000000 
 30,0030,+3,0.000000 
 30,0030,+4,0.000000 
 30,0030,+5,0.000000 
 30,0030,+6,0.000000 
 30,0130,+1,0.000000 
 30,0130,+2,0.000000 
 30,0130,+3,0.000000 
 30,0130,+4,0.000000 
 30,0130,+5,0.000000 
 30,0130,+6,0.000000 
 30,0230,+1,0.000000 
 30,0230,+2,0.000000 
 30,0230,+3,0.000000 
 30,0230,+4,0.000000 
 30,0230,+5,0.000000 
 30,0230,+6,0.000000 
 30,0330,+1,0.000000 
 30,0330,+2,0.000000 
 30,0330,+3,0.000000 
 30,0330,+4,0.000000 
 30,0330,+5,0.000000 
 30,0330,+6,0.000000 
 30,0430,+1,0.000000 
 30,0430,+2,0.000000 
 30,0430,+3,0.000000 
 30,0430,+4,0.000000 
 30,0430,+5,0.000000 
 30,0430,+6,0.000000 
 30,0530,+1,0.000000 
 30,0530,+2,0.000000 
 30,0530,+3,0.000000 
 30,0530,+4,0.000000 
 30,0530,+5,0.000000 
 30,0530,+6,0.000000 
 30,0630,+1,0.000000 
 30,0630,+2,0.000000 
 30,0630,+3,0.000000 
 30,0630,+4,0.000000 
 30,0630,+5,0.000000 
 30,0630,+6,0.000000 
 30,0730,+1,0.000000 
 30,0730,+2,0.000000 
 30,0730,+3,0.000000 
 30,0730,+4,0.000000 
 30,0730,+5,0.000000 
 30,0730,+6,0.000000 
 30,0830,+1,0.000000 
 30,0830,+2,0.000000 
 30,0830,+3,0.000000 
 30,0830,+4,0.000000 
 30,0830,+5,0.000000 
 30,0830,+6,0.000000 
 30,0930,+1,0.000000 
 30,0930,+2,0.000000 
 30,0930,+3,0.000000 
 30,0930,+4,0.000000 
 30,0930,+5,0.000000 
 30,0930,+6,0.000000 
 30,1030,+1,0.000000 
 30,1030,+2,0.000000 
 30,1030,+3,0.000000 
 30,1030,+4,0.000000 
 30,1030,+5,0.000000 
 30,1030,+6,0.000000 
 30,1130,+1,0.000000 
 30,1130,+2,0.000000 
 30,1130,+3,0.000000 
 30,1130,+4,0.000000 
 30,1130,+5,0.000000 
 30,1130,+6,0.000000 
 30,1230,+1,0.000000 
 30,1230,+2,0.000000 
 30,1230,+3,0.000000 
 30,1230,+4,0.000000 
 30,1230,+5,0.000000 
 30,1230,+6,0.000000 
 30,1330,+1,0.000000 
 30,1330,+2,0.000000 
 30,1330,+3,0.000000 
 30,1330,+4,0.000000 
 30,1330,+5,0.000000 
 30,1330,+6,0.000000 
 30,1430,+1,0.000000 
 30,1430,+2,0.000000 
 30,1430,+3,0.000000 
 30,1430,+4,0.000000 
 30,1430,+5,0.000000 
 30,1430,+6,0.000000 
 30,1530,+1,0.000000 
 30,1530,+2,0.000000 
 30,1530,+3,0.000000 
 30,1530,+4,0.000000 
 30,1530,+5,0.000000 
 30,1530,+6,0.000000 
 30,1630,+1,0.000000 
 30,1630,+2,0.000000 
 30,1630,+3,0.000000 
 30,1630,+4,0.000000 
 30,1630,+5,0.000000 
 30,1630,+6,0.000000 
 30,1730,+1,0.000000 
 30,1730,+2,0.000000 
 30,1730,+3,0.000000 
 30,1730,+4,0.000000 
 30,1730,+5,0.000000 
 30,1730,+6,0.000000 
 30,1830,+1,0.000000 
 30,1830,+2,0.000000 
 30,1830,+3,0.000000 
 30,1830,+4,0.000000 
 30,1830,+5,0.000000 
 30,1830,+6,0.000000 
 30,1930,+1,0.000000 
 30,1930,+2,0.000000 
 30,1930,+3,0.000000 
 30,1930,+4,0.000000 
 30,1930,+5,0.000000 
 30,1930,+6,0.000000 
 30,2030,+1,0.000000 
 30,2030,+2,0.000000 
 30,2030,+3,0.000000 
 30,2030,+4,0.000000 
 30,2030,+5,0.000000 
 30,2030,+6,0.000000 
 30,2130,+1,0.000000 
 30,2130,+2,0.000000 
 30,2130,+3,0.000000 
 30,2130,+4,0.000000 
 30,2130,+5,0.000000 
 30,2130,+6,0.000000 
 30,2230,+1,0.000000 
 30,2230,+2,0.000000 
 30,2230,+3,0.000000 
 30,2230,+4,0.000000 
 30,2230,+5,0.000000 
 30,2230,+6,0.000000 
 30,2330,+1,0.000000 
 30,2330,+2,0.000000 
 30,2330,+3,0.000000 
 30,2330,+4,0.000000 
 30,2330,+5,0.000000 
 30,2330,+6,0.000000 
 Start : 20250701 
 1,0030,+1,0.000000 
 1,0030,+2,0.000000 
 1,0030,+3,0.000000 
 1,0030,+4,0.000000 
 1,0030,+5,0.000000 
 1,0030,+6,1.000000 
 1,0130,+1,0.000000 
 1,0130,+2,0.000000 
 1,0130,+3,0.000000 
 1,0130,+4,0.000000 
 1,0130,+5,0.000000 
 1,0130,+6,0.000000 
 1,0230,+1,0.000000 
 1,0230,+2,0.000000 
 1,0230,+3,0.000000 
 1,0230,+4,0.000000 
 1,0230,+5,0.000000 
 1,0230,+6,0.000000 
 1,0330,+1,0.000000 
 1,0330,+2,0.000000 
 1,0330,+3,0.000000 
 1,0330,+4,0.000000 
 1,0330,+5,0.000000 
 1,0330,+6,0.000000 
 1,0430,+1,0.000000 
 1,0430,+2,0.000000 
 1,0430,+3,0.000000 
 1,0430,+4,1.000000 
 1,0430,+5,0.000000 
 1,0430,+6,0.000000 
 1,0530,+1,0.000000 
 1,0530,+2,0.000000 
 1,0530,+3,0.000000 
 1,0530,+4,0.000000 
 1,0530,+5,0.000000 
 1,0530,+6,0.000000 
 1,0630,+1,0.000000 
 1,0630,+2,0.000000 
 1,0630,+3,0.000000 
 1,0630,+4,0.000000 
 1,0630,+5,0.000000 
 1,0630,+6,0.000000 
 1,0730,+1,0.000000 
 1,0730,+2,0.000000 
 1,0730,+3,0.000000 
 1,0730,+4,0.000000 
 1,0730,+5,0.000000 
 1,0730,+6,0.000000 
 1,0830,+1,0.000000 
 1,0830,+2,0.000000 
 1,0830,+3,0.000000 
 1,0830,+4,0.000000 
 1,0830,+5,0.000000 
 1,0830,+6,0.000000 
 1,0930,+1,0.000000 
 1,0930,+2,0.000000 
 1,0930,+3,0.000000 
 1,0930,+4,5.000000 
 1,0930,+5,0.000000 
 1,0930,+6,0.000000 
 1,1030,+1,0.000000 
 1,1030,+2,0.000000 
 1,1030,+3,0.000000 
 1,1030,+4,1.000000 
 1,1030,+5,0.000000 
 1,1030,+6,0.000000 
 1,1130,+1,0.000000 
 1,1130,+2,0.000000 
 1,1130,+3,0.000000 
 1,1130,+4,0.000000 
 1,1130,+5,0.000000 
 1,1130,+6,0.000000 
 1,1230,+1,0.000000 
 1,1230,+2,0.000000 
 1,1230,+3,0.000000 
 1,1230,+4,0.000000 
 1,1230,+5,0.000000 
 1,1230,+6,0.000000 
 1,1330,+1,0.000000 
 1,1330,+2,0.000000 
 1,1330,+3,0.000000 
 1,1330,+4,0.000000 
 1,1330,+5,0.000000 
 1,1330,+6,0.000000 
 1,1430,+1,0.000000 
 1,1430,+2,0.000000 
 1,1430,+3,0.000000 
 1,1430,+4,0.000000 
 1,1430,+5,0.000000 
 1,1430,+6,0.000000 
 1,1530,+1,0.000000 
 1,1530,+2,0.000000 
 1,1530,+3,0.000000 
 1,1530,+4,0.000000 
 1,1530,+5,0.000000 
 1,1530,+6,0.000000 
 1,1630,+1,0.000000 
 1,1630,+2,0.000000 
 1,1630,+3,0.000000 
 1,1630,+4,0.000000 
 1,1630,+5,0.000000 
 1,1630,+6,0.000000 
 1,1730,+1,0.000000 
 1,1730,+2,0.000000 
 1,1730,+3,0.000000 
 1,1730,+4,0.000000 
 1,1730,+5,0.000000 
 1,1730,+6,0.000000 
 1,1830,+1,0.000000 
 1,1830,+2,0.000000 
 1,1830,+3,0.000000 
 1,1830,+4,0.000000 
 1,1830,+5,0.000000 
 1,1830,+6,0.000000 
 1,1930,+1,0.000000 
 1,1930,+2,0.000000 
 1,1930,+3,0.000000 
 1,1930,+4,0.000000 
 1,1930,+5,0.000000 
 1,1930,+6,0.000000 
 1,2030,+1,0.000000 
 1,2030,+2,0.000000 
 1,2030,+3,0.000000 
 1,2030,+4,0.000000 
 1,2030,+5,0.000000 
 1,2030,+6,0.000000 
 1,2130,+1,0.000000 
 1,2130,+2,0.000000 
 1,2130,+3,0.000000 
 1,2130,+4,0.000000 
 1,2130,+5,0.000000 
 1,2130,+6,0.000000 
 1,2230,+1,0.000000 
 1,2230,+2,0.000000 
 1,2230,+3,0.000000 
 1,2230,+4,0.000000 
 1,2230,+5,0.000000 
 1,2230,+6,0.000000 
 1,2330,+1,0.000000 
 1,2330,+2,0.000000 
 1,2330,+3,0.000000 
 1,2330,+4,0.000000 
 1,2330,+5,0.000000 
 1,2330,+6,0.000000 
 Start : 20250702 
 2,0030,+1,0.000000 
 2,0030,+2,0.000000 
 2,0030,+3,0.000000 
 2,0030,+4,0.000000 
 2,0030,+5,0.000000 
 2,0030,+6,0.000000 
 2,0130,+1,0.000000 
 2,0130,+2,0.000000 
 2,0130,+3,0.000000 
 2,0130,+4,0.000000 
 2,0130,+5,0.000000 
 2,0130,+6,0.000000 
 2,0230,+1,0.000000 
 2,0230,+2,0.000000 
 2,0230,+3,0.000000 
 2,0230,+4,0.000000 
 2,0230,+5,0.000000 
 2,0230,+6,0.000000 
 2,0330,+1,0.000000 
 2,0330,+2,0.000000 
 2,0330,+3,0.000000 
 2,0330,+4,0.000000 
 2,0330,+5,0.000000 
 2,0330,+6,0.000000 
 2,0430,+1,0.000000 
 2,0430,+2,0.000000 
 2,0430,+3,0.000000 
 2,0430,+4,0.000000 
 2,0430,+5,0.000000 
 2,0430,+6,0.000000 
 2,0530,+1,5.000000 
 2,0530,+2,5.000000 
 2,0530,+3,0.000000 
 2,0530,+4,0.000000 
 2,0530,+5,0.000000 
 2,0530,+6,0.000000 
 2,0630,+1,1.000000 
 2,0630,+2,0.000000 
 2,0630,+3,0.000000 
 2,0630,+4,0.000000 
 2,0630,+5,0.000000 
 2,0630,+6,0.000000 
 2,0730,+1,0.000000 
 2,0730,+2,0.000000 
 2,0730,+3,0.000000 
 2,0730,+4,0.000000 
 2,0730,+5,0.000000 
 2,0730,+6,0.000000 
 2,0830,+1,0.000000 
 2,0830,+2,0.000000 
 2,0830,+3,0.000000 
 2,0830,+4,0.000000 
 2,0830,+5,0.000000 
 2,0830,+6,0.000000 
 2,0930,+1,0.000000 
 2,0930,+2,0.000000 
 2,0930,+3,0.000000 
 2,0930,+4,0.000000 
 2,0930,+5,0.000000 
 2,0930,+6,0.000000 
 2,1030,+1,0.000000 
 2,1030,+2,0.000000 
 2,1030,+3,0.000000 
 2,1030,+4,0.000000 
 2,1030,+5,0.000000 
 2,1030,+6,0.000000 
 2,1130,+1,0.000000 
 2,1130,+2,0.000000 
 2,1130,+3,0.000000 
 2,1130,+4,0.000000 
 2,1130,+5,0.000000 
 2,1130,+6,0.000000 
 2,1230,+1,0.000000 
 2,1230,+2,0.000000 
 2,1230,+3,0.000000 
 2,1230,+4,0.000000 
 2,1230,+5,0.000000 
 2,1230,+6,0.000000 
 2,1330,+1,0.000000 
 2,1330,+2,0.000000 
 2,1330,+3,0.000000 
 2,1330,+4,0.000000 
 2,1330,+5,0.000000 
 2,1330,+6,0.000000 
 2,1430,+1,0.000000 
 2,1430,+2,0.000000 
 2,1430,+3,0.000000 
 2,1430,+4,0.000000 
 2,1430,+5,0.000000 
 2,1430,+6,0.000000 
 2,1530,+1,5.000000 
 2,1530,+2,0.000000 
 2,1530,+3,0.000000 
 2,1530,+4,0.000000 
 2,1530,+5,0.000000 
 2,1530,+6,0.000000 
 2,1630,+1,5.000000 
 2,1630,+2,0.000000 
 2,1630,+3,0.000000 
 2,1630,+4,0.000000 
 2,1630,+5,0.000000 
 2,1630,+6,0.000000 
 2,1730,+1,0.000000 
 2,1730,+2,0.000000 
 2,1730,+3,0.000000 
 2,1730,+4,0.000000 
 2,1730,+5,0.000000 
 2,1730,+6,0.000000 
 2,1830,+1,0.000000 
 2,1830,+2,0.000000 
 2,1830,+3,0.000000 
 2,1830,+4,0.000000 
 2,1830,+5,0.000000 
 2,1830,+6,0.000000 
 2,1930,+1,0.000000 
 2,1930,+2,0.000000 
 2,1930,+3,0.000000 
 2,1930,+4,0.000000 
 2,1930,+5,0.000000 
 2,1930,+6,0.000000 
 2,2030,+1,0.000000 
 2,2030,+2,0.000000 
 2,2030,+3,0.000000 
 2,2030,+4,0.000000 
 2,2030,+5,0.000000 
 2,2030,+6,0.000000 
 2,2130,+1,0.000000 
 2,2130,+2,0.000000 
 2,2130,+3,0.000000 
 2,2130,+4,0.000000 
 2,2130,+5,0.000000 
 2,2130,+6,0.000000 
 2,2230,+1,0.000000 
 2,2230,+2,0.000000 
 2,2230,+3,0.000000 
 2,2230,+4,0.000000 
 2,2230,+5,0.000000 
 2,2230,+6,0.000000 
 2,2330,+1,0.000000 
 2,2330,+2,0.000000 
 2,2330,+3,0.000000 
 2,2330,+4,0.000000 
 2,2330,+5,0.000000 
 2,2330,+6,0.000000 
 Start : 20250703 
 3,0030,+1,0.000000 
 3,0030,+2,0.000000 
 3,0030,+3,0.000000 
 3,0030,+4,0.000000 
 3,0030,+5,0.000000 
 3,0030,+6,0.000000 
 3,0130,+1,0.000000 
 3,0130,+2,0.000000 
 3,0130,+3,0.000000 
 3,0130,+4,0.000000 
 3,0130,+5,0.000000 
 3,0130,+6,0.000000 
 3,0230,+1,0.000000 
 3,0230,+2,0.000000 
 3,0230,+3,0.000000 
 3,0230,+4,0.000000 
 3,0230,+5,0.000000 
 3,0230,+6,0.000000 
 3,0330,+1,0.000000 
 3,0330,+2,0.000000 
 3,0330,+3,0.000000 
 3,0330,+4,0.000000 
 3,0330,+5,0.000000 
 3,0330,+6,0.000000 
 3,0430,+1,0.000000 
 3,0430,+2,0.000000 
 3,0430,+3,0.000000 
 3,0430,+4,0.000000 
 3,0430,+5,0.000000 
 3,0430,+6,0.000000 
 3,0530,+1,0.000000 
 3,0530,+2,0.000000 
 3,0530,+3,0.000000 
 3,0530,+4,0.000000 
 3,0530,+5,0.000000 
 3,0530,+6,0.000000 
 3,0630,+1,0.000000 
 3,0630,+2,0.000000 
 3,0630,+3,0.000000 
 3,0630,+4,0.000000 
 3,0630,+5,0.000000 
 3,0630,+6,0.000000 
 3,0730,+1,0.000000 
 3,0730,+2,0.000000 
 3,0730,+3,0.000000 
 3,0730,+4,0.000000 
 3,0730,+5,0.000000 
 3,0730,+6,0.000000 
 3,0830,+1,0.000000 
 3,0830,+2,0.000000 
 3,0830,+3,0.000000 
 3,0830,+4,0.000000 
 3,0830,+5,0.000000 
 3,0830,+6,0.000000 
 3,0930,+1,0.000000 
 3,0930,+2,0.000000 
 3,0930,+3,0.000000 
 3,0930,+4,0.000000 
 3,0930,+5,0.000000 
 3,0930,+6,0.000000 
 3,1030,+1,0.000000 
 3,1030,+2,0.000000 
 3,1030,+3,0.000000 
 3,1030,+4,0.000000 
 3,1030,+5,0.000000 
 3,1030,+6,0.000000 
 3,1130,+1,0.000000 
 3,1130,+2,0.000000 
 3,1130,+3,0.000000 
 3,1130,+4,0.000000 
 3,1130,+5,0.000000 
 3,1130,+6,0.000000 
 3,1230,+1,0.000000 
 3,1230,+2,0.000000 
 3,1230,+3,0.000000 
 3,1230,+4,0.000000 
 3,1230,+5,0.000000 
 3,1230,+6,0.000000 
 3,1330,+1,0.000000 
 3,1330,+2,0.000000 
 3,1330,+3,0.000000 
 3,1330,+4,0.000000 
 3,1330,+5,0.000000 
 3,1330,+6,0.000000 
 3,1430,+1,0.000000 
 3,1430,+2,0.000000 
 3,1430,+3,0.000000 
 3,1430,+4,0.000000 
 3,1430,+5,0.000000 
 3,1430,+6,0.000000 
 3,1530,+1,0.000000 
 3,1530,+2,0.000000 
 3,1530,+3,0.000000 
 3,1530,+4,0.000000 
 3,1530,+5,0.000000 
 3,1530,+6,0.000000 
 3,1630,+1,0.000000 
 3,1630,+2,0.000000 
 3,1630,+3,0.000000 
 3,1630,+4,0.000000 
 3,1630,+5,0.000000 
 3,1630,+6,0.000000 
 3,1730,+1,0.000000 
 3,1730,+2,0.000000 
 3,1730,+3,0.000000 
 3,1730,+4,0.000000 
 3,1730,+5,0.000000 
 3,1730,+6,0.000000 
 3,1830,+1,0.000000 
 3,1830,+2,0.000000 
 3,1830,+3,0.000000 
 3,1830,+4,0.000000 
 3,1830,+5,0.000000 
 3,1830,+6,0.000000 
 3,1930,+1,0.000000 
 3,1930,+2,0.000000 
 3,1930,+3,0.000000 
 3,1930,+4,0.000000 
 3,1930,+5,0.000000 
 3,1930,+6,0.000000 
 3,2030,+1,0.000000 
 3,2030,+2,0.000000 
 3,2030,+3,0.000000 
 3,2030,+4,0.000000 
 3,2030,+5,0.000000 
 3,2030,+6,0.000000 
 3,2130,+1,0.000000 
 3,2130,+2,0.000000 
 3,2130,+3,0.000000 
 3,2130,+4,0.000000 
 3,2130,+5,0.000000 
 3,2130,+6,0.000000 
 3,2230,+1,0.000000 
 3,2230,+2,0.000000 
 3,2230,+3,0.000000 
 3,2230,+4,0.000000 
 3,2230,+5,0.000000 
 3,2230,+6,0.000000 
 3,2330,+1,0.000000 
 3,2330,+2,0.000000 
 3,2330,+3,0.000000 
 3,2330,+4,0.000000 
 3,2330,+5,0.000000 
 3,2330,+6,0.000000 
 Start : 20250704 
 4,0030,+1,0.000000 
 4,0030,+2,0.000000 
 4,0030,+3,0.000000 
 4,0030,+4,0.000000 
 4,0030,+5,0.000000 
 4,0030,+6,0.000000 
 4,0130,+1,0.000000 
 4,0130,+2,0.000000 
 4,0130,+3,0.000000 
 4,0130,+4,0.000000 
 4,0130,+5,0.000000 
 4,0130,+6,0.000000 
 4,0230,+1,0.000000 
 4,0230,+2,0.000000 
 4,0230,+3,0.000000 
 4,0230,+4,1.000000 
 4,0230,+5,0.000000 
 4,0230,+6,0.000000 
 4,0330,+1,0.000000 
 4,0330,+2,0.000000 
 4,0330,+3,5.000000 
 4,0330,+4,0.000000 
 4,0330,+5,0.000000 
 4,0330,+6,0.000000 
 4,0430,+1,5.000000 
 4,0430,+2,1.000000 
 4,0430,+3,0.000000 
 4,0430,+4,0.000000 
 4,0430,+5,0.000000 
 4,0430,+6,0.000000 
 4,0530,+1,1.000000 
 4,0530,+2,0.000000 
 4,0530,+3,1.000000 
 4,0530,+4,1.000000 
 4,0530,+5,0.000000 
 4,0530,+6,0.000000 
 4,0630,+1,1.000000 
 4,0630,+2,1.000000 
 4,0630,+3,1.000000 
 4,0630,+4,1.000000 
 4,0630,+5,0.000000 
 4,0630,+6,0.000000 
 4,0730,+1,0.000000 
 4,0730,+2,0.000000 
 4,0730,+3,1.000000 
 4,0730,+4,1.000000 
 4,0730,+5,1.000000 
 4,0730,+6,0.000000 
 4,0830,+1,0.000000 
 4,0830,+2,0.000000 
 4,0830,+3,1.000000 
 4,0830,+4,1.000000 
 4,0830,+5,0.000000 
 4,0830,+6,0.000000 
 4,0930,+1,0.000000 
 4,0930,+2,0.000000 
 4,0930,+3,0.000000 
 4,0930,+4,0.000000 
 4,0930,+5,0.000000 
 4,0930,+6,0.000000 
 4,1030,+1,0.000000 
 4,1030,+2,0.000000 
 4,1030,+3,0.000000 
 4,1030,+4,0.000000 
 4,1030,+5,0.000000 
 4,1030,+6,0.000000 
 4,1130,+1,0.000000 
 4,1130,+2,0.000000 
 4,1130,+3,0.000000 
 4,1130,+4,0.000000 
 4,1130,+5,0.000000 
 4,1130,+6,0.000000 
 4,1230,+1,0.000000 
 4,1230,+2,0.000000 
 4,1230,+3,0.000000 
 4,1230,+4,0.000000 
 4,1230,+5,0.000000 
 4,1230,+6,0.000000 
 4,1330,+1,0.000000 
 4,1330,+2,0.000000 
 4,1330,+3,0.000000 
 4,1330,+4,0.000000 
 4,1330,+5,0.000000 
 4,1330,+6,0.000000 
 4,1430,+1,0.000000 
 4,1430,+2,0.000000 
 4,1430,+3,0.000000 
 4,1430,+4,0.000000 
 4,1430,+5,0.000000 
 4,1430,+6,0.000000 
 4,1530,+1,0.000000 
 4,1530,+2,0.000000 
 4,1530,+3,0.000000 
 4,1530,+4,0.000000 
 4,1530,+5,0.000000 
 4,1530,+6,0.000000 
 4,1630,+1,0.000000 
 4,1630,+2,0.000000 
 4,1630,+3,0.000000 
 4,1630,+4,0.000000 
 4,1630,+5,0.000000 
 4,1630,+6,0.000000 
 4,1730,+1,0.000000 
 4,1730,+2,0.000000 
 4,1730,+3,0.000000 
