 format: day,hour,forecast,value  location:84_147 Start : 20250609 
 9,2000,+91,90.000000 
 9,2300,+6,65.000000 
 9,2300,+7,60.000000 
 9,2300,+8,55.000000 
 9,2300,+9,50.000000 
 9,2300,+10,55.000000 
 9,2300,+11,60.000000 
 9,2300,+12,50.000000 
 9,2300,+13,50.000000 
 9,2300,+14,50.000000 
 9,2300,+15,55.000000 
 9,2300,+16,60.000000 
 9,2300,+17,60.000000 
 9,2300,+18,60.000000 
 9,2300,+19,60.000000 
 9,2300,+20,65.000000 
 9,2300,+21,65.000000 
 9,2300,+22,65.000000 
 9,2300,+23,60.000000 
 9,2300,+24,60.000000 
 9,2300,+25,50.000000 
 9,2300,+26,50.000000 
 9,2300,+27,45.000000 
 9,2300,+28,45.000000 
 9,2300,+29,45.000000 
 9,2300,+30,40.000000 
 9,2300,+31,40.000000 
 9,2300,+32,40.000000 
 9,2300,+33,45.000000 
 9,2300,+34,50.000000 
 9,2300,+35,60.000000 
 9,2300,+36,60.000000 
 9,2300,+37,65.000000 
 9,2300,+38,65.000000 
 9,2300,+39,65.000000 
 9,2300,+40,65.000000 
 9,2300,+41,65.000000 
 9,2300,+42,65.000000 
 9,2300,+43,70.000000 
 9,2300,+44,70.000000 
 9,2300,+45,70.000000 
 9,2300,+46,75.000000 
 9,2300,+47,70.000000 
 9,2300,+48,65.000000 
 9,2300,+49,60.000000 
 9,2300,+50,60.000000 
 9,2300,+51,60.000000 
 9,2300,+52,60.000000 
 9,2300,+53,60.000000 
 9,2300,+54,65.000000 
 9,2300,+55,65.000000 
 9,2300,+56,65.000000 
 9,2300,+57,65.000000 
 9,2300,+58,65.000000 
 9,2300,+59,70.000000 
 9,2300,+60,80.000000 
 9,2300,+61,80.000000 
 9,2300,+62,85.000000 
 9,2300,+63,80.000000 
 9,2300,+64,80.000000 
 9,2300,+67,70.000000 
 9,2300,+70,80.000000 
 9,2300,+73,70.000000 
 9,2300,+76,60.000000 
 9,2300,+79,70.000000 
 9,2300,+82,80.000000 
 9,2300,+85,85.000000 
 9,2300,+88,90.000000 
 Start : 20250610 
 10,0200,+6,50.000000 
 10,0200,+7,55.000000 
 10,0200,+8,60.000000 
 10,0200,+9,50.000000 
 10,0200,+10,50.000000 
 10,0200,+11,50.000000 
 10,0200,+12,55.000000 
 10,0200,+13,60.000000 
 10,0200,+14,60.000000 
 10,0200,+15,60.000000 
 10,0200,+16,60.000000 
 10,0200,+17,65.000000 
 10,0200,+18,65.000000 
 10,0200,+19,65.000000 
